TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,target,bin_TransactionAmount,bin_CustomerAge
615407525.96365,721,1,10,2,293278.00000000006,2,1684910.0,21.0,858210600836.0901,3,1,1,0
1271095472.19445,1572,1,14,1,266370.00000000006,2,21280210.0,21.0,895580042648.8005,73,2,1,0
275597100.550125,2322,1,33,0,277902.00000000006,2,9842610.0,21.0,533316667871.5734,325,0,1,0
2473300499.843925,1830,1,42,1,224086.00000000003,1,4544310.0,21.0,1153481200743.8625,340,0,2,2
939054035.8113999,2094,1,39,0,174114.00000000003,1,12786109.999999998,21.0,1376122071781.7676,314,0,1,2
168524967.37182504,250,1,30,2,97234.0,3,9169810.0,21.0,1323063439977.3308,98,1,1,1
1213914240.1360247,56,0,35,2,101078.0,3,5553510.0,21.0,369968939599.6928,206,1,1,1
1333026465.3189,1193,0,30,1,224086.00000000003,0,16654710.000000002,37.0,1863910032362.4583,144,2,1,2
43889764.2052,1792,1,36,3,204866.00000000003,0,4376110.000000001,21.0,3233869121551.1626,298,0,1,2
174600243.15395004,2282,1,36,0,247150.00000000006,0,2357710.0,21.0,1826649036072.3318,153,0,1,0
132515150.91777503,122,1,24,1,243306.00000000003,2,10851810.0,21.0,993670124412.5629,174,1,1,0
556679860.0697751,780,0,27,1,143362.00000000003,0,8076510.0,21.0,2634523915840.98,292,1,1,1
893323778.1059501,1195,0,37,2,85702.0,3,19682310.0,21.0,106902233551.36635,46,2,1,1
179386824.07320002,1744,1,41,1,81858.0,3,1432610.0,21.0,180614204473.13876,64,0,1,1
160019581.27685001,1264,1,4,0,97234.0,3,6730910.0,21.0,127936238584.70943,261,2,1,1
3815310510.1887255,1266,1,29,2,97234.0,3,10599510.0,21.0,105636298063.24846,358,2,2,1
1634028765.4332752,1795,1,19,0,204866.00000000003,2,7319610.0,21.0,693577018510.7191,292,0,1,2
1344440619.81865,2171,1,9,2,262526.00000000006,2,4796610.0,21.0,1304466139441.2214,62,0,1,0
2788773002.275725,782,1,20,0,85702.0,3,3114610.0000000005,21.0,2109691850015.3293,160,1,2,1
75628477.68515,1468,1,13,1,197178.00000000003,1,6058110.0,21.0,1178965898550.9905,65,2,1,2
1750269042.0646002,1745,1,31,0,131830.00000000003,1,8833410.0,21.0,442769082862.19147,36,0,1,1
127912669.26465003,1112,1,37,0,216398.00000000003,2,2021310.0,21.0,1511061499484.6255,279,2,1,2
2538876658.43765,436,1,28,1,104922.0,3,7824210.0,21.0,361581010403.9467,150,1,2,1
777562159.5665501,1826,1,42,0,281746.00000000006,2,7571910.0,21.0,900579602557.2938,326,0,1,0
778224916.9246001,2080,0,13,1,197178.00000000003,1,24055510.0,21.0,1758029578364.1243,286,0,1,2
2740907193.083225,1320,0,15,2,151050.00000000003,1,9001610.0,21.0,1956993914695.9365,303,2,2,2
226184857.52217504,1140,1,31,2,93390.0,3,14299910.0,21.0,416691254441.7493,115,2,1,1
616512121.5604,1696,1,23,1,143362.00000000003,0,6899110.0,21.0,2772380306783.9414,265,0,1,1
1330890913.8318498,630,1,26,2,81858.0,3,6983210.0,21.0,1048567903753.0591,258,1,1,1
1394920638.590125,1059,1,41,1,300966.00000000006,2,10599510.0,21.0,509148808552.9596,164,2,1,0
887763980.2689751,1058,1,8,1,116454.0,0,4628410.0,21.0,2741028484887.6514,265,2,1,1
485764822.7584251,1610,0,13,1,120298.0,1,1096210.0,21.0,1006344971511.2537,27,0,1,1
74671161.5013,1254,1,28,2,139518.00000000003,1,17916210.0,21.0,453221903334.885,219,2,1,1
1531264555.0823,738,1,36,1,270214.00000000006,0,14299910.0,21.0,2215019010531.0947,98,1,1,0
4498097868.393126,1728,1,10,2,104922.0,3,12870210.0,21.0,53985244878.46718,257,0,2,1
370629141.72385,2369,1,9,1,193334.00000000003,0,12113310.0,21.0,3203201170399.3286,330,0,1,2
1787751652.64765,2220,1,21,2,74170.0,3,12449710.0,21.0,339351891448.2546,285,0,1,1
1182470085.481875,255,1,20,1,177958.00000000003,0,15056810.000000002,21.0,1550340910399.164,10,1,1,2
2618996659.05525,1124,1,38,1,81858.0,3,4292010.000000001,21.0,211448143669.744,189,2,2,1
45031179.655175,1809,1,15,0,162582.00000000003,1,11692810.0,21.0,1736209896585.5334,66,0,1,2
1292156428.23915,1939,1,7,0,78014.0,3,5385310.0,21.0,49036587970.37005,252,0,1,1
1111407768.757625,688,1,8,2,208710.00000000003,1,2105410.0,21.0,1457639907155.6233,222,1,1,2
108029948.52315001,459,1,21,2,250994.00000000006,2,2525910.0000000005,21.0,873058784734.3119,318,1,1,0
853153318.2374752,714,1,33,1,104922.0,3,12449710.0,21.0,249643099358.4472,39,1,1,1
660659125.5771751,1410,1,28,0,224086.00000000003,2,20523310.0,21.0,581320410419.2599,217,2,1,2
135166180.34997502,177,1,17,1,185646.00000000003,0,4628410.0,21.0,1429574648545.7935,320,1,1,2
508556311.9047001,652,0,20,1,204866.00000000003,0,23635010.0,21.0,365106596474.8764,299,1,1,2
858786755.7809001,679,1,21,0,127986.00000000001,1,6058110.0,21.0,1535773799590.0874,76,1,1,1
2242845038.50865,2092,1,40,0,151050.00000000003,1,14888610.000000002,21.0,1999354063721.4194,309,0,1,2
1607702570.3774,2329,1,20,1,120298.0,0,9338010.0,21.0,3179265694343.3936,120,0,1,1
3204910983.424675,948,1,20,1,112610.0,0,4628410.0,21.0,2238666773976.0938,89,2,2,1
1304896097.455,1985,1,6,0,285590.00000000006,2,10767710.0,21.0,1628598740573.7234,217,0,1,0
83323827.009175,326,1,18,2,204866.00000000003,1,9422110.0,21.0,982214736149.4543,272,1,1,2
670821405.0672752,1068,1,23,1,101078.0,3,4460210.000000001,21.0,260292892310.9353,4,2,1,1
466913057.9072251,1937,1,30,1,101078.0,1,24391910.0,21.0,1201307889377.1267,358,0,1,1
1061038209.545825,1594,1,41,2,143362.00000000003,1,4207910.000000001,21.0,808498288014.2307,233,2,1,1
437309895.914325,1751,1,1,1,212554.00000000003,1,10347210.0,21.0,465834781563.52795,246,0,1,2
2399992172.0729504,668,1,16,0,81858.0,3,13963510.0,21.0,398985862999.5414,39,1,2,1
245404820.90562505,1858,1,11,0,143362.00000000003,1,2778210.0000000005,21.0,787882572853.7098,276,0,1,1
362786512.98692507,91,1,10,1,266370.00000000006,2,13963510.0,21.0,788953749035.9634,295,1,1,0
511612359.7223751,958,1,42,2,274058.00000000006,2,2525910.0000000005,21.0,1494540156095.1152,134,2,1,0
124782981.740525,2006,1,26,1,101078.0,3,14888610.000000002,21.0,319749809947.80005,312,0,1,1
87300371.15747501,1642,1,1,1,224086.00000000003,0,13795310.0,21.0,2387770514832.718,173,0,1,2
6738033639.336,406,1,35,2,212554.00000000003,1,20018710.0,21.0,494800801962.98016,335,1,0,2
95953036.66535,2297,1,36,0,250994.00000000006,0,23803210.0,21.0,2853586084633.6284,336,0,1,0
62851988.616075,753,1,20,1,104922.0,1,3703310.0000000005,21.0,619280769671.3538,301,1,1,1
2591713147.815525,1690,1,35,2,177958.00000000003,1,5217110.0,21.0,793130008242.3942,21,0,2,2
4683117630.84875,1506,1,15,0,181802.00000000003,1,13038410.0,21.0,469371433504.1091,184,2,0,2
97757209.47337501,1675,1,15,0,297122.00000000006,2,19177710.0,21.0,682849764470.6714,60,0,1,0
542725135.6975001,1008,1,38,1,162582.00000000003,1,21784810.0,21.0,1504452962128.8213,55,2,1,2
744166552.6914752,579,1,22,0,104922.0,3,1516710.0,21.0,165208300744.48755,218,1,1,1
1135598412.32645,761,1,26,1,289434.00000000006,2,3282810.0000000005,21.0,1201270265420.3123,11,1,1,0
41165095.06655,380,1,24,0,204866.00000000003,1,12113310.0,21.0,1652644875326.1724,273,1,1,2
1083056481.7743747,197,1,14,2,147206.00000000003,1,11440510.0,21.0,1408058171595.6501,57,1,1,1
513453352.3836251,1197,1,4,2,104922.0,3,2610010.0000000005,21.0,288988905490.8939,225,2,1,1
1592937809.234175,1146,1,7,0,112610.0,0,11524610.0,21.0,3020620960673.349,241,2,1,1
483923830.0971751,195,1,5,2,166426.00000000003,0,5469410.0,21.0,296013519545.58997,348,1,1,2
1902555955.0032,1797,1,23,0,162582.00000000003,1,10767710.0,21.0,446108762322.97797,311,0,1,2
448539951.14795005,235,1,7,2,266370.00000000006,0,10347210.0,53.0,1849006519115.9802,104,1,1,0
1378904002.43725,1276,0,37,1,101078.0,3,14972710.000000002,21.0,369935741990.7386,134,2,1,1
611688720.7879251,1581,1,29,0,262526.00000000006,0,19093610.0,21.0,2616533024961.7666,344,2,1,0
2308237097.8362503,1799,1,6,0,89546.0,3,12281510.0,21.0,129939160991.60919,306,0,1,1
1718935346.9701252,1233,1,2,1,216398.00000000003,2,13879410.0,21.0,1200101709585.1265,192,2,1,2
2904497800.9619,855,1,31,2,224086.00000000003,2,19430010.0,21.0,423543240929.88385,199,2,2,2
1934073749.3637998,604,1,7,0,266370.00000000006,2,11272310.0,21.0,1038776822285.5182,196,1,1,0
405644822.14082503,1585,2,33,0,116454.0,1,11524610.0,21.0,102737040214.5869,347,2,1,1
2329555792.853525,1615,1,10,0,308654.00000000006,2,6394509.999999997,21.0,965773067021.434,183,0,1,0
457855374.01387507,2218,1,28,0,277902.00000000006,2,7571910.0,21.0,734722135048.4802,311,0,1,0
161455555.55262503,476,1,14,0,239462.00000000003,2,10263110.0,21.0,964276961444.5673,55,1,1,0
1044984753.5397248,458,1,36,1,108766.0,3,2441810.000000001,21.0,336260087467.659,262,1,1,1
620525485.561925,1040,1,37,0,274058.00000000006,2,9422110.0,21.0,1319624167689.682,345,2,1,0
804845670.8062751,2123,0,10,1,154894.00000000003,1,10347210.0,21.0,1482657625263.4631,49,0,1,2
489115429.4019001,1455,1,28,0,81858.0,3,12029210.0,21.0,182085965136.7723,137,2,1,1
579434529.362825,2038,0,9,1,162582.00000000003,0,24307810.0,21.0,3090546191000.419,247,0,1,2
533041514.29932517,1232,1,0,2,78014.0,3,13374810.0,21.0,191954507691.873,270,2,1,1
2368327098.2994504,769,1,1,0,247150.00000000006,0,7824210.0,21.0,229255341112.74466,83,1,2,0
5127312340.155149,2072,1,12,1,158738.00000000003,0,24980610.0,21.0,2954077460111.7407,172,0,0,2
766111185.2135751,1198,1,28,2,124142.0,0,3030510.0000000005,21.0,1876529550112.892,319,2,1,1
1088027161.95975,2100,1,23,0,227930.00000000003,2,3030510.0000000005,21.0,1390020804063.901,45,0,1,0
111306915.460175,1987,1,2,0,170270.00000000003,0,8328810.0,21.0,106483943678.54417,342,0,1,2
412566954.54712504,2369,0,31,0,101078.0,3,13374810.0,21.0,248514380654.00647,128,0,1,1
663641533.6884001,1152,1,31,1,224086.00000000003,1,12113310.0,21.0,1865979349987.2664,174,2,1,2
50480517.932475,942,0,10,2,147206.00000000003,1,12449710.0,21.0,1846406039747.9058,293,2,1,1
355459362.1951501,485,1,27,1,224086.00000000003,2,7992410.0,21.0,1589551712921.864,248,1,1,2
292166034.501375,2369,1,20,2,258682.00000000006,2,5889910.0,21.0,374503732982.82825,205,0,1,0
372028296.1464001,1205,1,35,0,104922.0,3,13458910.0,21.0,375260638466.98267,20,2,1,1
274013846.8614501,2097,1,12,2,189490.00000000003,1,5721710.000000001,21.0,1386380132948.597,299,0,1,2
146028037.05135,858,1,41,1,201022.00000000003,1,14215810.0,21.0,1880610642840.3213,57,2,1,2
365842560.8046,806,1,39,0,154894.00000000003,0,3871509.9999999995,21.0,281543788389.44543,172,2,1,2
456014381.352625,1497,1,19,2,216398.00000000003,1,20523310.0,21.0,876334282151.1202,13,2,1,2
1571950492.8959248,2318,1,29,0,74170.0,3,20859710.0,21.0,105390635756.98781,169,0,1,1
492392396.33892506,848,0,38,2,97234.0,3,10347210.0,21.0,414356355945.3083,179,2,1,1
818837215.0317751,1477,1,41,2,189490.00000000003,1,6142210.0,21.0,689934134221.4849,268,2,1,2
795088409.7016501,963,0,41,2,85702.0,3,11776910.0,21.0,407599535936.1756,261,2,1,1
23197006.69275,2256,1,8,1,308654.00000000006,2,23803210.0,85.0,1703631976331.8708,349,0,1,0
3042167232.1701756,944,1,7,0,112610.0,0,17579810.0,21.0,1677717922782.269,360,2,2,1
484034289.6568501,830,1,5,1,258682.00000000006,2,21700710.0,21.0,1470064665600.1929,306,2,1,0
746928041.6833502,888,0,22,1,235618.00000000003,0,12533810.0,21.0,1691364353236.3508,151,2,1,0
988208539.866775,1119,1,24,0,101078.0,3,14384010.0,21.0,30264446693.76902,17,2,1,1
717435339.2501252,1618,1,17,2,89546.0,3,10935910.0,69.0,70787661357.12257,98,0,1,1
505721183.2063751,577,0,34,3,154894.00000000003,0,18504910.0,21.0,2802468406366.044,240,1,1,2
2624335537.772875,2369,1,30,1,170270.00000000003,0,2105410.0,21.0,1798439921157.0337,209,0,2,2
1302760545.9679499,644,1,25,0,162582.00000000003,0,12029210.0,21.0,156196256500.40366,17,1,1,2
783306056.6696501,2257,1,39,1,104922.0,1,10767710.0,21.0,1692076995241.8994,360,0,1,1
1341789590.38645,1801,1,7,0,197178.00000000003,1,12281510.0,21.0,1797038982059.169,173,0,1,2
718429475.2872001,1288,1,21,0,177958.00000000003,0,12113310.0,21.0,1350292118841.516,256,2,1,2
849103134.3827251,1553,1,33,1,308654.00000000006,2,17159310.0,21.0,566888303219.93,203,2,1,0
2722018608.3788004,1070,0,40,1,224086.00000000003,0,3955610.0000000005,21.0,2634926713496.29,289,2,2,2
1437263469.798875,1724,0,29,0,247150.00000000006,0,5133010.000000001,21.0,1570443169207.861,218,0,1,0
891151406.7656752,472,1,9,2,224086.00000000003,1,10431309.999999998,21.0,969975884315.028,49,1,1,2
892476921.4817752,2065,0,35,0,70326.0,3,22794010.0,21.0,294072566008.7379,25,0,1,3
497178977.2581751,364,1,37,0,89546.0,3,15140910.000000002,21.0,282845134660.44775,115,1,1,1
307446273.58975005,846,1,9,1,235618.00000000003,4,7656010.0,85.0,387260467516.93915,59,2,1,0
712611938.47765,1910,1,28,1,308654.00000000006,2,22457610.0,21.0,648353022419.4595,123,0,1,0
2273110957.8596,2085,1,18,3,112610.0,1,5133010.000000001,21.0,1975564657144.8823,180,0,1,1
2854385980.7226753,1364,0,0,2,227930.00000000003,0,3198709.9999999995,21.0,1322946141759.0261,38,2,2,0
981507326.5798249,1722,1,12,0,277902.00000000006,2,8412910.0,21.0,1699037427252.6177,174,0,1,0
564817047.6325,588,1,23,0,174114.00000000003,1,12113310.0,21.0,1030831527875.8273,105,1,1,2
3486619680.4491506,2235,1,5,1,204866.00000000003,2,21112010.0,21.0,1234755586985.3882,48,0,2,2
18852264.012200005,1822,1,27,1,131830.00000000003,1,7571910.0,21.0,728801894784.992,248,0,1,1
438561770.92397505,1143,1,11,0,220242.00000000003,1,11020010.0,21.0,1770153345154.1763,205,2,1,2
4038033802.3467503,553,1,7,2,93390.0,3,12365610.0,21.0,242098389430.13632,304,1,2,1
440807781.9707001,209,1,40,1,116454.0,1,10347210.0,21.0,760301999334.6104,237,1,1,1
395445722.7975001,1094,1,41,2,224086.00000000003,0,2694110.0000000005,21.0,76150181790.18132,100,2,1,2
426816237.74520004,115,1,33,0,204866.00000000003,2,4796610.0,21.0,862513010956.5468,159,1,1,2
1612857349.8289,1487,1,30,0,258682.00000000006,2,20775610.0,21.0,1186030349736.4316,10,2,1,0
2493772338.2370253,757,1,15,2,104922.0,1,24139610.0,21.0,138942352539.972,53,1,2,1
1089868154.6209998,828,1,19,1,135674.00000000003,0,20859710.0,21.0,1641915408112.1938,31,2,1,1
1101245489.267525,89,0,4,1,139518.00000000003,1,7067310.000000001,21.0,1242756210743.336,98,1,1,1
1699310365.2012,831,0,10,1,93390.0,3,3703310.0000000005,21.0,441569542591.9818,150,2,1,1
370113663.77870005,180,1,19,0,193334.00000000003,1,9253910.0,21.0,100344599195.95854,304,1,1,2
314257946.43637496,1169,1,42,0,254838.00000000006,2,13963510.0,21.0,481092402638.8507,2,2,1,0
293675648.4836,214,1,33,1,151050.00000000003,1,14299910.0,21.0,1427972310620.2737,191,1,1,2
2866389252.8740253,1151,0,29,2,289434.00000000006,2,9001610.0,21.0,1707170841446.3818,178,2,2,0
1422645988.06855,150,1,31,2,162582.00000000003,1,11356410.0,21.0,1223523729289.2373,223,1,1,2
608448573.704125,2105,1,34,2,135674.00000000003,0,8917510.0,21.0,2199883114021.937,311,0,1,1
52616069.419525,393,1,20,0,131830.00000000003,1,12617910.0,21.0,1552983440071.9136,149,1,1,1
857129862.3857751,1676,0,16,1,212554.00000000003,2,12197410.0,21.0,588993484435.5269,316,0,1,2
4556678254.8741,2027,0,2,1,231774.00000000003,1,13374810.0,21.0,2082635798717.705,321,0,2,0
1082393724.4163249,2024,1,31,1,262526.00000000006,2,12870210.0,21.0,1631520130161.6877,154,0,1,0
501928738.3242001,1808,1,24,2,74170.0,3,9506210.0,21.0,58612991566.67429,181,0,1,1
924399734.2278501,2204,1,7,2,139518.00000000003,0,2862310.0000000005,21.0,2213542823519.6006,230,0,1,1
184725702.790825,1652,0,34,0,297122.00000000006,2,2946410.0000000005,21.0,1715684921556.1538,275,0,1,0
78794985.0625,2333,1,14,1,131830.00000000003,1,21700710.0,21.0,2123344919991.2021,316,0,1,1
269816383.59380007,465,1,4,1,81858.0,3,1769010.0000000002,21.0,294223061835.9967,273,1,1,1
258586328.36017507,1623,1,22,0,147206.00000000003,0,21868910.0,21.0,2572800708099.5127,53,0,1,1
2537956162.107025,42,1,12,0,85702.0,3,8412910.0,21.0,37368735009.95498,86,1,2,1
2743190023.9831753,1345,1,13,2,108766.0,3,19430010.0,21.0,35538440169.61672,172,2,2,1
201073717.62272504,2173,1,25,0,224086.00000000003,1,13458910.0,21.0,1579242748754.6384,56,0,1,2
199011805.842125,728,1,21,1,104922.0,3,12281510.0,21.0,103830348136.14323,310,1,1,1
395703461.770075,656,1,2,2,258682.00000000006,2,12113310.0,21.0,1663755008456.1575,345,1,1,0
2250098549.593975,1871,1,11,0,78014.0,3,23719110.0,69.0,203578097173.68256,288,0,1,1
808674935.5416751,2005,1,5,0,185646.00000000003,0,3703310.0000000005,21.0,1773557206658.9407,66,0,1,2
344339766.5212,1428,1,30,2,197178.00000000003,1,8160610.0,21.0,617742613789.812,101,2,1,2
1015933889.3452001,1660,0,26,1,239462.00000000003,2,9001610.0,21.0,393366614390.5706,76,0,1,0
1387335748.825775,183,1,25,1,262526.00000000006,2,22289410.0,21.0,1715020969377.0708,141,1,1,0
33064727.357050005,1452,1,11,2,254838.00000000006,4,4712510.0,21.0,999639054502.5173,269,2,1,0
2567522504.2467003,819,1,1,2,262526.00000000006,2,7656010.0,21.0,446181797062.6771,294,2,2,0
64251143.038624994,1625,2,29,0,70326.0,3,7403710.0,21.0,433677364356.6177,196,0,1,3
1112549184.2075999,1868,1,18,2,308654.00000000006,2,11608710.0,85.0,857962725355.8993,75,0,1,0
1630162680.84465,1848,1,36,1,89546.0,3,11440510.0,21.0,396219395586.69635,202,0,1,1
2297191141.86875,1383,1,38,0,104922.0,3,20943810.0,21.0,157462191988.5215,232,2,1,1
1639993581.6557252,2061,1,14,0,135674.00000000003,0,19766410.0,53.0,2690039170708.023,105,0,1,1
233475188.460725,2106,1,13,0,101078.0,3,3030510.0000000005,21.0,342206885818.3106,52,0,1,1
1277097108.2701252,1970,1,18,0,170270.00000000003,0,7403710.0,21.0,1595290472923.0696,242,0,1,2
264919343.11487505,263,0,43,2,227930.00000000003,1,4460210.000000001,21.0,2051020609123.7122,0,1,1,0
27615389.07975,303,1,9,2,243306.00000000003,2,3030510.0000000005,21.0,1435417427721.722,304,1,1,0
760183188.8443502,2134,1,41,0,250994.00000000006,2,23466810.0,21.0,881814100802.4838,21,0,1,0
1557885308.963975,1291,1,8,0,231774.00000000003,1,3955610.0000000005,21.0,91356899865.10771,274,2,1,0
131962853.11940004,569,0,7,2,208710.00000000003,2,14468110.0,21.0,1061362262243.9845,273,1,1,2
326224398.7345,288,0,33,1,108766.0,3,8833410.0,21.0,54571735969.99032,144,1,1,1
5270026091.25525,1568,1,28,0,70326.0,3,14131710.000000006,21.0,234184079455.4694,296,2,0,3
82697889.50435,853,1,27,2,208710.00000000003,2,6562710.0,21.0,1467667798233.704,83,2,1,2
1233060563.8130248,1259,1,13,2,81858.0,3,21868910.0,21.0,367760192017.2773,141,2,1,1
1175547953.0755749,1256,0,29,2,208710.00000000003,2,4964810.000000001,21.0,1218134650769.0154,12,2,1,2
531310981.19775015,2223,1,28,0,70326.0,3,7403710.0,21.0,69094583300.46144,255,0,1,3
1283908781.11675,764,0,14,1,266370.00000000006,2,12533810.0,21.0,541250896411.6129,35,1,1,0
1348380344.1137247,81,1,28,0,239462.00000000003,0,15225010.000000002,21.0,2404170133656.063,312,1,1,0
364922064.473975,750,1,30,2,212554.00000000003,2,1012110.0000000001,21.0,1198406418354.535,192,1,1,2
1985879282.851375,890,1,25,0,212554.00000000003,2,10683610.0,21.0,867441749299.2714,325,2,1,2
695858905.2602751,1001,1,28,1,224086.00000000003,1,7740109.999999997,21.0,1619013484281.698,69,2,1,2
5216232285.693525,97,1,26,0,177958.00000000003,1,4880710.000000001,21.0,827890117991.3091,311,1,0,2
2614725556.08115,450,1,12,0,101078.0,3,19093610.0,21.0,103053524086.61636,356,1,2,1
1136555728.5103,387,1,25,2,204866.00000000003,0,14299910.0,21.0,2211484571764.4434,233,1,1,2
613713812.7153002,566,1,23,0,220242.00000000003,2,11692810.0,21.0,1137836274230.7415,355,1,1,2
1860102664.2347746,493,1,18,0,116454.0,0,10767710.0,85.0,1178888437463.4312,236,1,1,1
245147081.93305004,2185,1,33,1,89546.0,3,6646810.0,21.0,362147582930.09735,145,0,1,1
822666479.7671752,241,1,9,1,297122.00000000006,2,14972710.000000002,21.0,1755581807997.2393,195,1,1,0
2429926712.7448754,1673,1,11,2,231774.00000000003,1,9590310.0,21.0,869267617791.7491,3,0,2,0
2337545701.0033503,1392,1,6,0,104922.0,3,3787410.0000000005,21.0,130246792167.91756,97,2,2,1
1054889294.05725,1898,0,4,1,116454.0,1,5048910.000000001,21.0,1885171994310.62,174,0,1,1
1189134478.9155998,2116,0,30,1,293278.00000000006,2,14131710.000000006,21.0,531515144292.3288,300,0,1,0
2409786253.0308003,1361,1,8,1,74170.0,3,9590310.0,21.0,1499738901657.3335,234,2,2,1
581643720.5563251,1085,1,30,1,185646.00000000003,0,11776910.0,21.0,1223868984422.3604,223,2,1,2
445152524.6512501,1212,2,40,1,154894.00000000003,0,4376110.000000001,21.0,1993942853461.8945,116,2,1,2
938059899.7743253,116,1,10,1,220242.00000000003,1,4796610.0,21.0,1326770506310.543,44,1,1,2
2930713536.4581003,1737,1,33,2,250994.00000000006,2,10010810.0,21.0,1210293375534.0474,123,0,2,0
549536808.5441251,635,1,29,0,151050.00000000003,1,11945110.0,21.0,1256535431633.2341,78,1,1,2
12592888.963949999,1697,0,35,3,166426.00000000003,0,13290710.0,21.0,3138328616155.078,145,0,1,2
251075078.302275,491,0,14,2,154894.00000000003,0,15897810.000000002,21.0,2189959242118.579,87,1,1,2
1816765696.9889503,1045,2,3,1,151050.00000000003,1,9338010.0,21.0,494167834218.9213,218,2,1,2
138332687.72732502,736,1,12,0,220242.00000000003,2,3535110.000000001,21.0,1712896322404.0059,178,1,1,2
467612635.1185001,1637,0,26,1,74170.0,3,5721710.000000001,85.0,95424713548.955,229,0,1,1
